houseValue;income;houseAge;rooms;bedrooms;population;households;latitude;longitude;id.y;STATE;COUNTY;NAME;LSAD;LSAD_TRANS;suminc;roomhead;bedroomhead;hhsize
63200;2.2206;50;1525;308;661;285;41.73;-122.64;18838;6;93;Siskiyou;6;County;632.871;2.307110439;0.465960666;2.319298246
57500;1.8533;15;3643;801;1784;743;41.72;-122.65;18839;6;93;Siskiyou;6;County;1377.0019;2.042040359;0.448991031;2.401076716
94200;2.5357;19;2200;414;950;367;41.76;-122.73;18840;6;93;Siskiyou;6;County;930.6019;2.315789474;0.435789474;2.588555858
100000;3.1062;19;2722;479;1108;430;41.63;-122.64;18841;6;93;Siskiyou;6;County;1335.666;2.4566787;0.432310469;2.576744186
60900;2.2024;29;1729;355;848;328;41.53;-122.56;18842;6;93;Siskiyou;6;County;722.3872;2.038915094;0.418632075;2.585365854
79600;2.723;20;4288;789;1800;660;41.48;-122.93;18843;6;93;Siskiyou;6;County;1797.18;2.382222222;0.438333333;2.727272727
61700;1.7292;31;1277;263;600;241;41.46;-122.9;18844;6;93;Siskiyou;6;County;416.7372;2.128333333;0.438333333;2.489626556
63300;1.6757;34;2773;679;1066;424;41.26;-123.08;18845;6;93;Siskiyou;6;County;710.4968;2.601313321;0.6369606;2.514150943
81100;2.7468;14;4453;797;1817;685;41.54;-122.38;18846;6;93;Siskiyou;6;County;1881.558;2.450742983;0.438635113;2.652554745
76100;3.125;19;3689;644;1544;566;41.43;-122.49;18847;6;93;Siskiyou;6;County;1768.75;2.389248705;0.417098446;2.727915194
46200;1.6509;45;2245;448;1155;421;41.43;-122.38;18848;6;93;Siskiyou;6;County;695.0289;1.943722944;0.387878788;2.743467933
53100;1.27;28;1729;419;929;370;41.41;-122.37;18849;6;93;Siskiyou;6;County;469.9;1.861141012;0.451022605;2.510810811
80100;1.7448;23;910;199;370;169;41.41;-122.39;18850;6;93;Siskiyou;6;County;294.8712;2.459459459;0.537837838;2.189349112
71900;1.1915;45;1393;294;521;249;41.31;-122.32;18851;6;93;Siskiyou;6;County;296.6835;2.673704415;0.564299424;2.092369478
81500;2.1571;13;2300;513;1151;488;41.32;-122.3;18852;6;93;Siskiyou;6;County;1052.6648;1.998262381;0.445699392;2.358606557
97100;2.4526;29;4059;787;1700;702;41.31;-122.3;18853;6;93;Siskiyou;6;County;1721.7252;2.387647059;0.462941176;2.421652422
110100;2.8036;15;5266;1031;2147;885;41.38;-122.28;18854;6;93;Siskiyou;6;County;2481.186;2.452724732;0.480204937;2.425988701
128800;3.4519;15;2740;503;1188;445;41.28;-122.45;18855;6;93;Siskiyou;6;County;1536.0955;2.306397306;0.423400673;2.669662921
57500;2.0375;26;178;40;55;25;41.21;-122.34;18856;6;93;Siskiyou;6;County;50.9375;3.236363636;0.727272727;2.2
65500;2.1898;40;1958;386;725;331;41.23;-122.27;18857;6;93;Siskiyou;6;County;724.8238;2.700689655;0.532413793;2.190332326
56000;1.5923;52;4513;985;1926;815;41.2;-122.27;18858;6;93;Siskiyou;6;County;1297.7245;2.343198339;0.511422638;2.363190184
34200;1.0667;31;602;153;112;47;41.5;-121.76;18859;6;93;Siskiyou;6;County;50.1349;5.375;1.366071429;2.382978723
62900;2.2462;52;4019;824;1728;706;41.32;-122.09;18860;6;93;Siskiyou;6;County;1585.8172;2.325810185;0.476851852;2.447592068
179500;5.1014;15;14125;2344;6456;2147;38.12;-122.22;18861;6;95;Solano;6;County;10952.7058;2.187887237;0.36307311;3.006986493
214800;4.9504;5;7854;1446;4361;1395;38.13;-122.19;18862;6;95;Solano;6;County;6905.808;1.800963082;0.331575327;3.126164875
131000;3.1768;31;2766;604;1441;552;38.11;-122.21;18863;6;95;Solano;6;County;1753.5936;1.919500347;0.419153366;2.610507246
124600;3.0962;35;2122;400;1189;408;38.11;-122.21;18864;6;95;Solano;6;County;1263.2496;1.784693019;0.336417157;2.914215686
129900;3.8029;36;3018;557;1445;556;38.1;-122.21;18865;6;95;Solano;6;County;2114.4124;2.088581315;0.385467128;2.598920863
112700;3.1848;43;1939;353;968;392;38.11;-122.22;18866;6;95;Solano;6;County;1248.4416;2.003099174;0.364669421;2.469387755
93300;3.0221;38;931;181;566;207;38.1;-122.22;18867;6;95;Solano;6;County;625.5747;1.644876325;0.319787986;2.734299517
111600;2.9469;40;2549;478;1275;494;38.1;-122.22;18868;6;95;Solano;6;County;1455.7686;1.999215686;0.374901961;2.58097166
110800;3.1204;44;2256;451;1057;426;38.1;-122.22;18869;6;95;Solano;6;County;1329.2904;2.134342479;0.426679281;2.481220657
111900;3.4559;44;3013;563;1353;512;38.1;-122.22;18870;6;95;Solano;6;County;1769.4208;2.226903178;0.416112343;2.642578125
88700;2.2734;47;2161;440;966;360;38.09;-122.22;18871;6;95;Solano;6;County;818.424;2.237060041;0.455486542;2.683333333
127000;3.8667;37;4368;779;2083;741;38.09;-122.21;18872;6;95;Solano;6;County;2865.2247;2.096975516;0.373979837;2.811066127
171900;5.2957;18;6860;1079;3205;1058;38.09;-122.2;18873;6;95;Solano;6;County;5602.8506;2.140405616;0.336661466;3.029300567
96700;3.1053;37;2811;539;1574;516;38.08;-122.22;18874;6;95;Solano;6;County;1602.3348;1.785895807;0.342439644;3.050387597
94800;3.436;37;4590;857;2920;832;38.08;-122.22;18875;6;95;Solano;6;County;2858.752;1.571917808;0.293493151;3.509615385
225200;5.8171;4;15654;2394;7025;2168;38.07;-122.22;18876;6;95;Solano;6;County;12611.4728;2.228327402;0.340782918;3.240313653
87900;2.2417;48;833;188;652;165;38.09;-122.25;18877;6;95;Solano;6;County;369.8805;1.277607362;0.288343558;3.951515152
90000;2.4875;26;4397;997;2539;965;38.09;-122.23;18878;6;95;Solano;6;County;2400.4375;1.731784167;0.392674281;2.631088083
162500;2.6098;13;5451;1194;2957;1081;38.07;-122.24;18879;6;95;Solano;6;County;2821.1938;1.843422388;0.403787623;2.735430157
94600;1.3007;24;1213;395;699;386;38.1;-122.26;18880;6;95;Solano;6;County;502.0702;1.735336195;0.56509299;1.810880829
133300;1.1835;30;3317;1058;1794;990;38.1;-122.26;18881;6;95;Solano;6;County;1171.665;1.848940914;0.58974359;1.812121212
109400;2.3;52;248;86;173;69;38.1;-122.25;18882;6;95;Solano;6;County;158.7;1.433526012;0.497109827;2.507246377
109900;2.75;52;1780;373;824;317;38.1;-122.25;18883;6;95;Solano;6;County;871.75;2.160194175;0.452669903;2.599369085
147900;2.5042;52;2315;556;1113;486;38.1;-122.25;18884;6;95;Solano;6;County;1217.0412;2.079964061;0.499550764;2.290123457
97200;2.1411;52;1591;372;817;357;38.1;-122.25;18885;6;95;Solano;6;County;764.3727;1.947368421;0.455324357;2.288515406
92800;2.4201;46;4143;895;2240;847;38.1;-122.23;18886;6;95;Solano;6;County;2049.8247;1.849553571;0.399553571;2.644628099
103500;2.9432;49;1851;356;849;307;38.1;-122.24;18887;6;95;Solano;6;County;903.5624;2.180212014;0.419316843;2.765472313
107300;3.0507;52;2050;492;1277;463;38.11;-122.24;18888;6;95;Solano;6;County;1412.4741;1.60532498;0.385277995;2.758099352
99200;2.3241;42;1743;388;889;341;38.11;-122.24;18889;6;95;Solano;6;County;792.5181;1.960629921;0.436445444;2.607038123
92800;2.5969;47;1303;278;694;269;38.1;-122.23;18890;6;95;Solano;6;County;698.5661;1.877521614;0.400576369;2.579925651
145800;4.2308;49;2715;435;1006;429;38.12;-122.23;18891;6;95;Solano;6;County;1815.0132;2.698807157;0.432405567;2.344988345
141500;4;47;3007;524;1152;486;38.11;-122.23;18892;6;95;Solano;6;County;1944;2.610243056;0.454861111;2.37037037
148200;4.775;52;2111;310;772;323;38.11;-122.24;18893;6;95;Solano;6;County;1542.325;2.734455959;0.401554404;2.390092879
142900;3.2664;29;5154;1084;2459;1019;38.13;-122.23;18894;6;95;Solano;6;County;3328.4616;2.095973973;0.440829606;2.413150147
126900;4.0938;37;3223;564;1325;539;38.13;-122.24;18895;6;95;Solano;6;County;2206.5582;2.43245283;0.425660377;2.45825603
152400;4.2902;39;2967;500;1243;523;38.12;-122.24;18896;6;95;Solano;6;County;2243.7746;2.386967015;0.402252615;2.37667304
166900;4.0114;42;1625;255;578;243;38.12;-122.24;18897;6;95;Solano;6;County;974.7702;2.811418685;0.441176471;2.378600823
109800;2.5865;47;1339;298;794;286;38.12;-122.25;18898;6;95;Solano;6;County;739.739;1.686397985;0.375314861;2.776223776
103100;2.6133;49;2365;504;1131;458;38.11;-122.25;18899;6;95;Solano;6;County;1196.8914;2.09106985;0.445623342;2.469432314
97900;2.1976;52;2846;705;1519;620;38.11;-122.25;18900;6;95;Solano;6;County;1362.512;1.873601053;0.464121132;2.45
93800;1.9667;52;793;216;505;194;38.11;-122.26;18901;6;95;Solano;6;County;381.5398;1.57029703;0.427722772;2.603092784
98400;1.7411;52;1560;353;670;287;38.11;-122.26;18902;6;95;Solano;6;County;499.6957;2.328358209;0.526865672;2.334494774
109700;2.6708;52;2573;639;1238;529;38.11;-122.26;18903;6;95;Solano;6;County;1412.8532;2.078352181;0.516155089;2.34026465
103700;3.1025;28;3102;734;1623;639;38.12;-122.26;18904;6;95;Solano;6;County;1982.4975;1.911275416;0.452248922;2.539906103
111800;2.6937;45;4423;1001;2109;874;38.12;-122.27;18905;6;95;Solano;6;County;2354.2938;2.097202466;0.474632527;2.413043478
120000;2.7375;42;5266;1167;3124;1025;38.12;-122.27;18906;6;95;Solano;6;County;2805.9375;1.685659411;0.373559539;3.047804878
121900;4.0515;26;3699;671;2388;699;38.15;-122.26;18907;6;95;Solano;6;County;2831.9985;1.548994975;0.280988275;3.416309013
134700;4.0156;34;963;159;392;176;38.14;-122.26;18908;6;95;Solano;6;County;706.7456;2.456632653;0.405612245;2.227272727
123700;4.5053;16;3921;727;2830;680;38.15;-122.26;18909;6;95;Solano;6;County;3063.604;1.385512367;0.256890459;4.161764706
150600;5.3785;12;5382;928;3928;921;38.12;-122.32;18910;6;95;Solano;6;County;4953.5985;1.370162933;0.236252546;4.264929425
91200;1.6368;28;3072;790;1375;705;38.13;-122.26;18911;6;95;Solano;6;County;1153.944;2.234181818;0.574545455;1.95035461
131600;3.724;15;8479;1759;5008;1646;38.14;-122.24;18912;6;95;Solano;6;County;6129.704;1.693091054;0.351238019;3.042527339
144100;4.4529;10;6817;1188;4163;1135;38.15;-122.24;18913;6;95;Solano;6;County;5054.0415;1.637521018;0.285371127;3.66784141
123600;3.7014;24;2917;543;1878;531;38.15;-122.25;18914;6;95;Solano;6;County;1965.4434;1.553248136;0.28913738;3.536723164
171100;5.5138;7;5129;820;2824;738;38.15;-122.22;18915;6;95;Solano;6;County;4069.1844;1.81621813;0.290368272;3.826558266
86400;1.756;33;1253;238;753;236;38.15;-122.23;18916;6;95;Solano;6;County;414.416;1.664010624;0.316069057;3.190677966
90400;2.3056;36;1412;260;792;268;38.14;-122.23;18917;6;95;Solano;6;County;617.9008;1.782828283;0.328282828;2.955223881
168500;2.6466;14;2804;587;1083;573;38.04;-122.15;18918;6;95;Solano;6;County;1516.5018;2.58910434;0.542012927;1.890052356
185100;3.1373;52;1888;457;830;408;38.05;-122.16;18919;6;95;Solano;6;County;1280.0184;2.274698795;0.55060241;2.034313725
208300;4.6776;34;2434;428;926;423;38.05;-122.16;18920;6;95;Solano;6;County;1978.6248;2.628509719;0.462203024;2.189125296
217500;4.6406;20;3000;525;1207;491;38.07;-122.19;18921;6;95;Solano;6;County;2278.5346;2.485501243;0.434962717;2.458248473
201800;5.3288;10;4976;849;2089;803;38.07;-122.18;18922;6;95;Solano;6;County;4279.0264;2.382000957;0.406414552;2.601494396
219700;6.4599;15;2125;278;857;272;38.07;-122.17;18923;6;95;Solano;6;County;1757.0928;2.47957993;0.324387398;3.150735294
190300;4.5321;14;6360;1236;2876;1127;38.07;-122.16;18924;6;95;Solano;6;County;5107.6767;2.211404729;0.429763561;2.55190772
187100;4.4397;16;3515;626;1764;626;38.06;-122.17;18925;6;95;Solano;6;County;2779.2522;1.992630385;0.354875283;2.817891374
195800;5.3661;10;3008;532;1381;522;38.06;-122.15;18926;6;95;Solano;6;County;2801.1042;2.178131789;0.385228096;2.64559387
229200;6.4232;7;18392;2782;8276;2742;38.08;-122.17;18927;6;95;Solano;6;County;17612.4144;2.222329628;0.336152731;3.018234865
210000;4.4821;5;9567;1729;4620;1580;38.1;-122.2;18928;6;95;Solano;6;County;7081.718;2.070779221;0.374242424;2.924050633
166300;6.3735;8;614;118;278;115;38.09;-122.19;18929;6;95;Solano;6;County;732.9525;2.208633094;0.424460432;2.417391304
150600;3.2891;27;3794;772;1756;724;38.05;-122.14;18930;6;95;Solano;6;County;2381.3084;2.160592255;0.439635535;2.425414365
143100;4.6761;31;3401;616;1750;602;38.07;-122.14;18931;6;95;Solano;6;County;2815.0122;1.943428571;0.352;2.906976744
122500;2.3929;11;673;145;318;137;38.09;-122.11;18932;6;95;Solano;6;County;327.8273;2.116352201;0.455974843;2.321167883
170200;3.3281;40;1538;255;669;263;38.26;-122.13;18933;6;95;Solano;6;County;875.2903;2.298953662;0.381165919;2.543726236
328800;6.5891;17;1625;239;703;224;38.29;-122.15;18934;6;95;Solano;6;County;1475.9584;2.311522048;0.33997155;3.138392857
393000;8.0113;18;1953;265;658;270;38.29;-122.18;18935;6;95;Solano;6;County;2163.051;2.968085106;0.402735562;2.437037037
320400;7.2589;21;2475;341;812;308;38.23;-122.18;18936;6;95;Solano;6;County;2235.7412;3.048029557;0.419950739;2.636363636
176100;5.3345;4;3273;495;1497;454;38.16;-122.14;18937;6;95;Solano;6;County;2421.863;2.186372745;0.330661323;3.297356828
161300;5.2523;7;4093;651;2228;646;38.17;-122.18;18938;6;95;Solano;6;County;3392.9858;1.837073609;0.292190305;3.448916409
197700;6.0487;15;1173;146;450;154;38.26;-122.07;18939;6;95;Solano;6;County;931.4998;2.606666667;0.324444444;2.922077922
195000;5.3102;13;7367;1042;3193;983;38.24;-122.1;18940;6;95;Solano;6;County;5219.9266;2.307234576;0.326338866;3.248219736
171300;5.0672;14;6920;996;3196;978;38.27;-122.06;18941;6;95;Solano;6;County;4955.7216;2.165206508;0.311639549;3.267893661
173400;4.3586;8;6761;1234;3237;1177;38.27;-122.07;18942;6;95;Solano;6;County;5130.0722;2.088662342;0.381217176;2.750212404
305200;6.8872;2;6718;858;2012;654;38.3;-122.08;18943;6;95;Solano;6;County;4504.2288;3.338966203;0.426441352;3.076452599
135000;3.676;12;3861;795;2129;806;38.28;-122.04;18944;6;95;Solano;6;County;2962.856;1.813527478;0.373414749;2.641439206
130600;5.2527;25;3304;493;1464;488;38.28;-122.04;18945;6;95;Solano;6;County;2563.3176;2.256830601;0.336748634;3
144000;4.4882;15;5114;833;2418;778;38.28;-122.03;18946;6;95;Solano;6;County;3491.8196;2.11497105;0.344499586;3.107969152
223900;6.6779;5;1569;199;713;209;38.3;-122.03;18947;6;95;Solano;6;County;1395.6811;2.20056101;0.279102384;3.411483254
161700;4.962;3;7030;1191;3238;1055;38.28;-122;18948;6;95;Solano;6;County;5234.91;2.171093267;0.367819642;3.069194313
187100;5.4399;4;8778;1291;4010;1188;38.29;-121.98;18949;6;95;Solano;6;County;6462.6012;2.189027431;0.321945137;3.375420875
162500;2.5313;36;263;73;88;42;38.15;-121.99;18950;6;95;Solano;6;County;106.3146;2.988636364;0.829545455;2.095238095
98900;2.6827;32;1070;199;631;195;38.26;-122.05;18951;6;95;Solano;6;County;523.1265;1.695721078;0.315372425;3.235897436
99000;3.815;37;1336;251;680;231;38.25;-122.05;18952;6;95;Solano;6;County;881.265;1.964705882;0.369117647;2.943722944
99000;3.3153;36;1818;323;953;298;38.25;-122.06;18953;6;95;Solano;6;County;987.9594;1.907660021;0.338929696;3.197986577
107200;3.3598;34;1562;289;898;307;38.25;-122.06;18954;6;95;Solano;6;County;1031.4586;1.739420935;0.321826281;2.925081433
105900;3.3839;36;1248;221;672;222;38.26;-122.06;18955;6;95;Solano;6;County;751.2258;1.857142857;0.328869048;3.027027027
129800;3.5464;15;7937;1635;4390;1567;38.24;-122.07;18956;6;95;Solano;6;County;5557.2088;1.807972665;0.372437358;2.801531589
94200;2.8438;38;1214;244;632;254;38.25;-122.04;18957;6;95;Solano;6;County;722.3252;1.920886076;0.386075949;2.488188976
105400;6.2299;39;199;36;101;38;38.25;-122.05;18958;6;95;Solano;6;County;236.7362;1.97029703;0.356435644;2.657894737
105900;2.7885;34;3082;702;1795;703;38.26;-122.04;18959;6;95;Solano;6;County;1960.3155;1.716991643;0.391086351;2.553342817
92200;2.7167;37;1176;291;648;271;38.25;-122.04;18960;6;95;Solano;6;County;736.2257;1.814814815;0.449074074;2.391143911
110400;3.0938;32;1203;287;571;255;38.25;-122.04;18961;6;95;Solano;6;County;788.919;2.106830123;0.50262697;2.239215686
125000;2.4;52;582;131;241;106;38.25;-122.04;18962;6;95;Solano;6;County;254.4;2.414937759;0.543568465;2.273584906
126300;3.0912;21;7195;1416;3927;1377;38.26;-122.05;18963;6;95;Solano;6;County;4256.5824;1.83218742;0.360580596;2.851851852
129600;3.1853;16;8517;1910;4508;1837;38.27;-122.04;18964;6;95;Solano;6;County;5851.3961;1.889307897;0.423691216;2.454001089
118500;2.7284;24;3580;735;1959;731;38.27;-122.03;18965;6;95;Solano;6;County;1994.4604;1.827462991;0.375191424;2.679890561
108500;2.9576;25;4617;1046;2685;1011;38.26;-122.03;18966;6;95;Solano;6;County;2990.1336;1.719553073;0.389571695;2.65578635
104700;2.5896;27;3440;787;2085;748;38.26;-122.02;18967;6;95;Solano;6;County;1937.0208;1.649880096;0.377458034;2.787433155
101100;3.1389;35;1940;384;1177;403;38.25;-122.03;18968;6;95;Solano;6;County;1264.9767;1.648258284;0.326253186;2.920595533
99100;3.2115;20;2237;464;1169;425;38.27;-122.02;18969;6;95;Solano;6;County;1364.8875;1.913601369;0.396920445;2.750588235
120400;3.2061;20;3899;763;2198;779;38.26;-122.02;18970;6;95;Solano;6;County;2497.5519;1.77388535;0.347133758;2.82156611
126600;4.0619;17;9089;1542;4758;1520;38.27;-122.01;18971;6;95;Solano;6;County;6174.088;1.91025641;0.32408575;3.130263158
131600;3.6335;8;2894;602;1566;572;38.26;-122.02;18972;6;95;Solano;6;County;2078.362;1.848020434;0.384418902;2.737762238
191300;5.2636;1;2062;343;872;268;38.23;-122;18973;6;95;Solano;6;County;1410.6448;2.364678899;0.393348624;3.253731343
157700;5.4074;16;1104;164;495;156;38.24;-122.03;18974;6;95;Solano;6;County;843.5544;2.23030303;0.331313131;3.173076923
87500;1.6875;22;2761;757;2612;641;38.24;-122.04;18975;6;95;Solano;6;County;1081.6875;1.05704441;0.289816233;4.074882995
92900;1.9954;30;2081;456;1005;438;38.24;-122.04;18976;6;95;Solano;6;County;873.9852;2.070646766;0.453731343;2.294520548
134800;4.0905;13;3334;541;1923;538;38.25;-122.03;18977;6;95;Solano;6;County;2200.689;1.73374935;0.281331253;3.574349442
137900;3.8583;11;6550;1149;3570;1123;38.25;-122.01;18978;6;95;Solano;6;County;4332.8709;1.834733894;0.321848739;3.178984862
131300;4.6779;16;1081;181;792;184;38.25;-122.01;18979;6;95;Solano;6;County;860.7336;1.36489899;0.228535354;4.304347826
126500;3.1176;10;2237;454;1255;429;38.25;-122.02;18980;6;95;Solano;6;County;1337.4504;1.78247012;0.361752988;2.925407925
142900;4.9222;7;11768;1893;6657;1874;38.25;-122;18981;6;95;Solano;6;County;9224.2028;1.767763257;0.284362325;3.552294557
140400;4.9103;4;2487;440;1545;452;38.25;-121.98;18982;6;95;Solano;6;County;2219.4556;1.609708738;0.284789644;3.418141593
139700;4.5987;12;4132;710;2087;633;38.26;-122.01;18983;6;95;Solano;6;County;2910.9771;1.979875419;0.340201246;3.29699842
137500;3.1979;16;4138;758;1762;723;38.27;-121.99;18984;6;95;Solano;6;County;2312.0817;2.34846765;0.430192963;2.437067773
261100;6.0842;18;921;126;368;120;38.26;-121.99;18985;6;95;Solano;6;County;730.104;2.502717391;0.342391304;3.066666667
81300;2.5681;35;10869;2226;9879;2152;38.27;-121.94;18986;6;95;Solano;6;County;5526.5512;1.100212572;0.22532645;4.590613383
120100;2.8357;17;7973;1591;2899;1502;38.37;-121.94;18987;6;95;Solano;6;County;4259.2214;2.75025871;0.548809934;1.930093209
143800;3.2396;14;1156;216;574;227;38.37;-121.94;18988;6;95;Solano;6;County;735.3892;2.013937282;0.37630662;2.528634361
78600;1.0208;25;182;48;71;52;38.38;-121.94;18989;6;95;Solano;6;County;53.0816;2.563380282;0.676056338;1.365384615
205100;5.0346;2;4953;735;1791;562;38.36;-121.94;18990;6;95;Solano;6;County;2829.4452;2.765494137;0.41038526;3.18683274
250000;4.6719;17;1824;348;934;305;38.48;-121.99;18991;6;95;Solano;6;County;1424.9295;1.952890792;0.372591006;3.062295082
281200;4.9773;12;2344;354;1035;321;38.44;-122.01;18992;6;95;Solano;6;County;1597.7133;2.2647343;0.342028986;3.224299065
298400;4.945;11;2838;429;1331;426;38.41;-122;18993;6;95;Solano;6;County;2106.57;2.132231405;0.32231405;3.124413146
245800;3.4741;17;3053;595;1434;557;38.41;-122.07;18994;6;95;Solano;6;County;1935.0737;2.129009763;0.414923291;2.574506284
232800;5.1534;19;3011;551;1665;535;38.43;-121.95;18995;6;95;Solano;6;County;2757.069;1.808408408;0.330930931;3.112149533
260900;4.5;15;1263;211;665;208;38.41;-121.94;18996;6;95;Solano;6;County;936;1.89924812;0.317293233;3.197115385
193800;2.7051;26;2056;413;933;367;38.37;-121.92;18997;6;95;Solano;6;County;992.7717;2.203644159;0.442658092;2.542234332
151700;6.0252;15;2857;373;1325;359;38.34;-121.96;18998;6;95;Solano;6;County;2163.0468;2.156226415;0.281509434;3.690807799
143500;3.6036;14;3035;680;1597;663;38.34;-121.96;18999;6;95;Solano;6;County;2389.1868;1.900438322;0.425798372;2.408748115
150200;5.8269;16;2084;292;1099;292;38.35;-121.95;19000;6;95;Solano;6;County;1701.4548;1.896269336;0.265696087;3.76369863
140100;4.412;8;3157;559;1758;569;38.35;-121.94;19001;6;95;Solano;6;County;2510.428;1.795790671;0.317974972;3.089630931
181000;6.1112;2;7747;1133;3481;1083;38.34;-121.92;19002;6;95;Solano;6;County;6618.4296;2.225509911;0.325481184;3.21421976
142100;4.2324;9;4999;874;2687;817;38.34;-121.95;19003;6;95;Solano;6;County;3457.8708;1.860439151;0.325269818;3.288861689
158300;4.976;3;7985;1257;3664;1215;38.33;-121.96;19004;6;95;Solano;6;County;6045.84;2.179312227;0.343067686;3.01563786
130600;4.0458;12;5127;998;2749;976;38.32;-121.96;19005;6;95;Solano;6;County;3948.7008;1.865041833;0.363041106;2.816598361
250000;4.875;25;185;32;85;32;38.31;-121.93;19006;6;95;Solano;6;County;156;2.176470588;0.376470588;2.65625
137500;10.2264;45;19;5;7460;6;38.32;-121.98;19007;6;95;Solano;6;County;61.3584;0.002546917;0.000670241;1243.333333
101700;2.433;33;1083;217;562;203;38.36;-121.98;19008;6;95;Solano;6;County;493.899;1.927046263;0.386120996;2.768472906
102900;2.4659;45;1778;339;839;319;38.35;-121.99;19009;6;95;Solano;6;County;786.6221;2.119189511;0.404052443;2.630094044
126000;2.5707;38;1918;364;745;348;38.35;-122;19010;6;95;Solano;6;County;894.6036;2.574496644;0.488590604;2.140804598
118900;4.2115;34;1084;187;561;198;38.35;-122;19011;6;95;Solano;6;County;833.877;1.932263815;0.333333333;2.833333333
158500;3.6176;24;745;116;300;115;38.35;-122;19012;6;95;Solano;6;County;416.024;2.483333333;0.386666667;2.608695652
189700;3.8651;18;4486;723;1600;697;38.35;-122.01;19013;6;95;Solano;6;County;2693.9747;2.80375;0.451875;2.295552367
315200;7.1053;15;476;67;213;73;38.36;-122.01;19014;6;95;Solano;6;County;518.6869;2.234741784;0.314553991;2.917808219
112500;4.163;30;140;35;103;35;38.36;-121.98;19015;6;95;Solano;6;County;145.705;1.359223301;0.339805825;2.942857143
122000;3.7388;17;5678;1116;3182;1135;38.35;-121.97;19016;6;95;Solano;6;County;4243.538;1.784412319;0.350722816;2.803524229
127200;4.5568;11;1500;319;899;304;38.34;-121.97;19017;6;95;Solano;6;County;1385.2672;1.668520578;0.35483871;2.957236842
117300;4.0938;20;1415;266;667;250;38.35;-121.96;19018;6;95;Solano;6;County;1023.45;2.12143928;0.3988006;2.668
140300;3.89;7;3292;698;1911;702;38.34;-121.96;19019;6;95;Solano;6;County;2730.78;1.722658294;0.365253794;2.722222222
218800;2.7434;11;3208;790;1772;694;38.36;-121.96;19020;6;95;Solano;6;County;1903.9196;1.810383747;0.445823928;2.553314121
132600;4.4375;16;1697;267;832;277;38.35;-121.98;19021;6;95;Solano;6;County;1229.1875;2.039663462;0.320913462;3.003610108
134800;4.0536;13;3616;672;2022;652;38.34;-121.98;19022;6;95;Solano;6;County;2642.9472;1.788328388;0.332344214;3.101226994
126800;4.0329;16;2331;450;1074;400;38.34;-121.97;19023;6;95;Solano;6;County;1613.16;2.170391061;0.418994413;2.685
129500;2.5938;18;3876;916;2386;867;38.34;-121.98;19024;6;95;Solano;6;County;2248.8246;1.624476111;0.383906119;2.752018454
132200;4.0433;16;1470;261;748;256;38.34;-121.99;19025;6;95;Solano;6;County;1035.0848;1.965240642;0.348930481;2.921875
151700;4.2137;13;3252;610;1915;631;38.34;-121.99;19026;6;95;Solano;6;County;2658.8447;1.698172324;0.318537859;3.034865293
136000;5.5435;34;432;65;208;71;38.35;-122;19027;6;95;Solano;6;County;393.5885;2.076923077;0.3125;2.929577465
173400;6.0704;16;2509;366;1043;339;38.38;-122;19028;6;95;Solano;6;County;2057.8656;2.405560882;0.350910834;3.076696165
175700;5.778;16;3996;550;1673;539;38.37;-122.01;19029;6;95;Solano;6;County;3114.342;2.38852361;0.328750747;3.103896104
146200;4.9583;28;1967;315;734;291;38.36;-122.01;19030;6;95;Solano;6;County;1442.8653;2.679836512;0.429155313;2.52233677
216400;6.0767;16;808;137;371;145;38.38;-122.02;19031;6;95;Solano;6;County;881.1215;2.177897574;0.369272237;2.55862069
198000;6.4894;16;2495;331;1118;338;38.37;-122.02;19032;6;95;Solano;6;County;2193.4172;2.231663685;0.296064401;3.307692308
228200;5.9441;15;1176;166;485;171;38.36;-122.01;19033;6;95;Solano;6;County;1016.4411;2.424742268;0.342268041;2.83625731
191900;5.1781;3;9488;1417;4095;1335;38.39;-121.98;19034;6;95;Solano;6;County;6912.7635;2.316971917;0.346031746;3.06741573
111500;2.8438;21;3027;675;2018;642;38.37;-121.98;19035;6;95;Solano;6;County;1825.7196;1.5;0.334489594;3.143302181
101100;2.1067;24;2434;630;1538;574;38.36;-121.98;19036;6;95;Solano;6;County;1209.2458;1.582574772;0.409622887;2.679442509
125000;3.625;18;1048;185;469;162;38.37;-122;19037;6;95;Solano;6;County;587.25;2.234541578;0.39445629;2.895061728
117600;3.2768;35;2728;451;1290;452;38.36;-121.99;19038;6;95;Solano;6;County;1481.1136;2.114728682;0.349612403;2.853982301
118800;2.7262;34;2735;539;1390;491;38.36;-122;19039;6;95;Solano;6;County;1338.5642;1.967625899;0.387769784;2.83095723
84400;3.5179;33;146;31;75;31;38.36;-121.99;19040;6;95;Solano;6;County;109.0549;1.946666667;0.413333333;2.419354839
135600;3.3438;34;1502;282;860;297;38.36;-122;19041;6;95;Solano;6;County;993.1086;1.746511628;0.327906977;2.895622896
210000;3.3036;26;1974;364;1002;362;38.36;-121.82;19042;6;95;Solano;6;County;1195.9032;1.97005988;0.363273453;2.767955801
178500;3.9309;18;4518;827;2230;715;38.49;-121.81;19043;6;95;Solano;6;County;2810.5935;2.026008969;0.370852018;3.118881119
93800;3.9306;19;686;107;348;109;38.41;-121.76;19044;6;95;Solano;6;County;428.4354;1.971264368;0.307471264;3.19266055
