"ID"	"Bangsa"	"Hutang"	"Pendapatan.Tahunan"
"48802"	48802	"India"	-806.939518393865	3460.36109673882
"48803"	48803	"Cina"	-675.50015594834	3246.66343422793
"48804"	48804	"India"	-111.859642710878	1759.79628378873
"48805"	48805	"Melayu"	-1738.01344802444	3186.57819508706
"48806"	48806	"India"	-968.698553173098	3025.98341769192
"48807"	48807	"Melayu"	-354.449721979227	2478.95794164648
"48808"	48808	"Cina"	-2416.01761062796	3349.58051747039
"48809"	48809	"Melayu"	-940.227647987681	3569.80777963486
"48810"	48810	"Melayu"	-1225.25723957201	3142.6696352746
"48811"	48811	"Cina"	-1563.23875931427	3336.31570213976
"48812"	48812	"India"	-1613.54199088947	3303.52821449658
"48813"	48813	"Melayu"	-1277.06471085935	2627.66352703238
"48814"	48814	"Melayu"	-776.927200340466	3249.65344294414
"48815"	48815	"Melayu"	-2978.20003669571	3905.59139661379
"48816"	48816	"Melayu"	-722.819845606639	3312.49543131262
"48817"	48817	"India"	-1273.51873066623	3115.40270130202
"48818"	48818	"India"	-1649.67077620569	2857.19829039671
"48819"	48819	"Cina"	-2352.93937934529	2948.14280595192
"48820"	48820	"Cina"	-2314.35959001338	2304.67923362367
"48821"	48821	"India"	-631.41127582317	2348.69663465425
"48822"	48822	"Cina"	-593.001203132516	2756.77999064763
"48823"	48823	"Melayu"	-1105.91377502717	3331.57969541516
"48824"	48824	"Cina"	-818.755462645658	2269.9051478432
"48825"	48825	"Cina"	-1919.59168261851	2037.29108783656
"48826"	48826	"Cina"	-643.300459016913	4098.55861529604
"48827"	48827	"Cina"	-180.963728629297	3117.11571972131
"48828"	48828	"Cina"	-1018.96664832653	3512.15096126719
"48829"	48829	"India"	-639.742067437023	2315.46605792084
"48830"	48830	"India"	-1491.66306678262	3819.73154153071
"48831"	48831	"India"	-341.266717654787	3026.71502677203
"48832"	48832	"India"	-365.743188808299	4080.33398978587
"48833"	48833	"Cina"	-313.165291642189	3346.24109550409
"48834"	48834	"Cina"	-1212.33210208087	2391.93207160886
"48835"	48835	"Melayu"	-4250.16274460465	3023.04889682518
"48836"	48836	"India"	-776.148849511011	2293.6470665968
"48837"	48837	"India"	-824.841891303834	3221.33691482425
"48838"	48838	"Melayu"	-824.493577338969	2966.80514118974
"48839"	48839	"Cina"	-1302.79502932703	1730.52428095316
"48840"	48840	"India"	-687.452660578959	2812.48858269438
"48841"	48841	"India"	-1876.72527147358	1931.80422366183
"48842"	48842	"India"	-1562.41428430513	2715.23891425581
"48843"	48843	"Melayu"	-631.497801941022	2108.70653342867
"48844"	48844	"Melayu"	-506.640640006262	3012.1927772735
"48845"	48845	"Cina"	-316.671481605587	2929.67661752993
"48846"	48846	"Cina"	-2326.17929908271	3890.4340769626
"48847"	48847	"Melayu"	-1159.65254105138	3194.99316991446
"48848"	48848	"Cina"	-992.171193070277	3030.61009880816
"48849"	48849	"Cina"	-2095.71279479895	2632.80630385115
"48850"	48850	"Melayu"	-1815.99618756772	2252.13008818076
"48851"	48851	"Cina"	-251.054597322033	3151.09665694949
"48852"	48852	"Cina"	-1509.59490863354	3671.32222046145
"48853"	48853	"Melayu"	-1262.17292367314	2522.78341522248
"48854"	48854	"India"	-1786.36515923995	2748.14279201205
"48855"	48855	"India"	-572.864565105921	3939.26756244498
"48856"	48856	"Melayu"	-725.699703636509	3249.07285213028
"48857"	48857	"India"	-184.713692090534	4065.24340798518
"48858"	48858	"Cina"	-2137.48419794437	2528.1570804579
"48859"	48859	"Melayu"	-514.998791497258	2124.22368839101
"48860"	48860	"Cina"	-472.401738882693	2943.65140787499
"48861"	48861	"Melayu"	-787.008552880678	2671.57125676533
"48862"	48862	"Melayu"	-1049.79413229587	2782.58255609478
"48863"	48863	"Melayu"	-1842.12128793474	2013.05544819613
"48864"	48864	"India"	-912.816276367479	2959.82160233104
"48865"	48865	"Melayu"	-821.065349363449	3540.24982616802
"48866"	48866	"Cina"	-523.064937421547	2601.00899473566
"48867"	48867	"Melayu"	-1013.30470794554	2105.98096783461
"48868"	48868	"Cina"	-792.336653917701	3261.29251686115
"48869"	48869	"India"	-682.028193262473	3197.72989312968
"48870"	48870	"India"	-806.418104142635	2691.78403817491
"48871"	48871	"Melayu"	-1478.52069042154	3310.81403730121
"48872"	48872	"Cina"	-1760.9467575625	2559.46465112562
"48873"	48873	"Cina"	-1301.69868723873	3508.47463856079
"48874"	48874	"Cina"	-1728.87034745366	2520.50974380447
"48875"	48875	"Cina"	-2140.63635651135	1844.85907768822
"48876"	48876	"Cina"	-404.560003931073	3128.40770331703
"48877"	48877	"India"	-978.188277569716	2801.2278499891
"48878"	48878	"India"	-655.393652276314	2347.83622436884
"48879"	48879	"India"	-4093.08901641019	3703.55988734262
"48880"	48880	"India"	-791.230171805835	2869.15440279809
"48881"	48881	"Melayu"	-340.971151016671	3484.72164508615
"48882"	48882	"India"	-1523.50937126375	2447.75536616681
"48883"	48883	"Melayu"	-619.738235712778	3255.97205925995
"48884"	48884	"Melayu"	-2127.22787744076	3618.97464972922
"48885"	48885	"Cina"	-880.543244859391	2477.96501542001
"48886"	48886	"India"	-668.44485788307	3552.14300191452
"48887"	48887	"Melayu"	-557.734456689339	4104.16757849549
"48888"	48888	"Melayu"	-1100.96344003938	2755.43129375875
"48889"	48889	"Cina"	-4811.56906308627	3145.77676463431
"48890"	48890	"India"	-1663.48182270113	2905.09183142375
"48891"	48891	"Melayu"	-725.11437569363	2682.08692332389
"48892"	48892	"Cina"	-1537.50193749645	2844.65769598515
"48893"	48893	"Melayu"	-171.90817999041	3059.11084343196
"48894"	48894	"India"	-1218.00558513106	2447.27362462541
"48895"	48895	"Cina"	-1828.25237091422	2795.6959737268
"48896"	48896	"Cina"	-2265.96065237143	3314.49179916191
"48897"	48897	"Melayu"	-1844.28156947842	3657.08828182936
"48898"	48898	"Cina"	-1941.92269738638	4019.39902687235
"48899"	48899	"Cina"	-798.994206844016	4398.28670426679
"48900"	48900	"Cina"	-211.112249888612	3808.03933352882
"48901"	48901	"India"	-709.513448702061	2348.31387135292
"48902"	48902	"India"	-775.118211504343	3043.26215062295
"48903"	48903	"Melayu"	-106.428696318427	2244.05980133351
"48904"	48904	"Cina"	-1462.11446458631	3725.67778064833
"48905"	48905	"India"	-865.362307809565	2747.79552231786
"48906"	48906	"India"	-1412.76947475525	4567.99880961828
"48907"	48907	"India"	-1104.92417721166	2464.94318985593
"48908"	48908	"Melayu"	-148.517579679249	1710.29105856034
"48909"	48909	"India"	-828.688314535834	2344.26329122113
"48910"	48910	"Melayu"	-563.980476512125	3011.38797590753
"48911"	48911	"India"	-1966.73779416723	3047.48872795155
"48912"	48912	"Cina"	-1029.71634092467	2504.22623803268
"48913"	48913	"Cina"	-1349.81715365164	3401.90234749654
"48914"	48914	"Melayu"	-751.705732499428	2446.33790732231
"48915"	48915	"Cina"	-1102.58837297839	2832.72310513366
"48916"	48916	"India"	-2071.77715275718	3603.90685858863
"48917"	48917	"Melayu"	-228.472139542178	1456.36394396668
"48918"	48918	"Cina"	-329.072089967155	3260.88634742129
"48919"	48919	"India"	-537.900713687821	3324.31966311418
"48920"	48920	"India"	-454.919953111375	1587.94225162765
"48921"	48921	"Cina"	-600.097469448193	2252.88007093814
"48922"	48922	"Melayu"	-3685.55480852265	2444.99337372421
"48923"	48923	"Cina"	-2163.20207333679	4141.91780464991
"48924"	48924	"Melayu"	-291.481394717061	2590.6851497319
"48925"	48925	"Cina"	-1385.06594147152	3274.38713955252
"48926"	48926	"Cina"	-762.448122404983	3839.83495791933
"48927"	48927	"Cina"	-2848.48655865386	4213.95576965774
"48928"	48928	"Melayu"	-227.159035510534	3034.46600519115
"48929"	48929	"India"	-2462.18037257748	4139.2406765771
"48930"	48930	"Melayu"	-355.653454382325	2155.29125571528
"48931"	48931	"Cina"	-1696.96568100973	5247.08981918871
"48932"	48932	"Cina"	-1216.45854307759	3473.6561082166
"48933"	48933	"India"	-849.329821209258	1980.70923618985
"48934"	48934	"Cina"	-1808.49324712487	2922.30040978677
"48935"	48935	"Cina"	-3041.4871848764	2770.12149837836
"48936"	48936	"Melayu"	-889.233238788174	2407.73385317523
"48937"	48937	"Melayu"	-44.447712446033	2162.26609184009
"48938"	48938	"India"	-517.741635498967	2841.45225290555
"48939"	48939	"India"	-354.50456458717	2602.51111699812
"48940"	48940	"Melayu"	-356.171413026375	2355.29757136189
"48941"	48941	"Melayu"	-2518.28958640512	2339.40065220694
"48942"	48942	"India"	-1080.65686856216	2195.38831635632
"48943"	48943	"Melayu"	-853.668213889619	3132.2411968007
"48944"	48944	"India"	-491.833825455582	1974.04586815607
"48945"	48945	"Melayu"	-288.676563912694	2118.93519006381
"48946"	48946	"Cina"	-3530.32198363822	3570.9090167477
"48947"	48947	"Melayu"	-1181.52640946128	2357.27346078392
"48948"	48948	"Cina"	-502.457094543407	2736.62438363659
"48949"	48949	"Cina"	-755.103288567283	2859.18305679291
"48950"	48950	"Melayu"	-2717.52401481876	1876.86225675
"48951"	48951	"India"	-566.953839961201	3437.61619149942
"48952"	48952	"India"	-1066.21002633783	2518.35677398713
"48953"	48953	"India"	-1218.89763227493	1782.65684669951
"48954"	48954	"Melayu"	-598.878125117918	3381.3186660274
"48955"	48955	"Cina"	-1770.29077261717	2511.36765435404
"48956"	48956	"India"	-1127.91575925929	3193.64104652276
"48957"	48957	"Cina"	-721.938768035766	3570.78900065995
"48958"	48958	"India"	-1638.04798801592	2927.65115914905
"48959"	48959	"Melayu"	-428.034999869957	3372.68580313155
"48960"	48960	"Melayu"	-1794.21041427771	2500.63040524404
"48961"	48961	"Melayu"	-867.851941873564	2422.0492681106
"48962"	48962	"India"	-947.925355711609	2483.63853373417
"48963"	48963	"India"	-1905.9146547717	3133.27330257636
"48964"	48964	"Melayu"	-883.814810245858	2546.38526161622
"48965"	48965	"India"	-1764.75887991316	2975.67655379411
"48966"	48966	"Melayu"	-1047.85211189095	2473.62995165024
"48967"	48967	"India"	-1558.54451999114	2860.30787340564
"48968"	48968	"India"	-661.309562490069	1994.24236053425
"48969"	48969	"Melayu"	-3334.94576613521	2396.35945959747
"48970"	48970	"Cina"	-793.849663322793	2072.44425217948
"48971"	48971	"India"	-1353.33402451172	3135.28998607157
"48972"	48972	"Cina"	-1414.92799200095	3370.84316990574
"48973"	48973	"Melayu"	-1385.70955673078	3313.33365817191
"48974"	48974	"Melayu"	-1617.3245371419	2956.20075304188
"48975"	48975	"India"	-1115.12868288351	5209.90401970715
"48976"	48976	"Melayu"	-1315.19238104848	2934.36992766483
"48977"	48977	"India"	-2121.36785508373	2636.31442666759
"48978"	48978	"India"	-990.447538908422	2705.92900351764
"48979"	48979	"India"	-1137.21524584552	2108.80302421202
"48980"	48980	"India"	-284.222844830508	3321.68418715085
"48981"	48981	"Melayu"	-128.195187869453	2237.91051713718
"48982"	48982	"India"	-1433.97981074141	3253.53670666998
"48983"	48983	"Cina"	-128.09432965949	3424.90073401072
"48984"	48984	"Cina"	-958.277718981272	2750.79358954975
"48985"	48985	"Cina"	-739.8430631497	4319.39852057477
"48986"	48986	"Melayu"	-1072.81969712724	3259.70083794656
"48987"	48987	"Cina"	-1367.59064288179	2643.94453641591
"48988"	48988	"India"	-744.18898749311	2868.72838985718
"48989"	48989	"India"	-649.135023764056	2819.025441623
"48990"	48990	"Melayu"	-398.274060035636	2604.05608414755
"48991"	48991	"Melayu"	-277.145363250267	3536.68693584144
"48992"	48992	"Melayu"	-910.243291388885	2697.46834511509
"48993"	48993	"India"	-431.284647035102	2756.21088259784
"48994"	48994	"Cina"	-340.99638096361	1878.51236320781
"48995"	48995	"India"	-278.069856643896	4599.96904668745
"48996"	48996	"Cina"	-1362.57503257246	2146.78668215094
"48997"	48997	"Cina"	-458.752470679127	2934.88855499853
"48998"	48998	"India"	-1527.18691000337	2970.96815172177
"48999"	48999	"India"	-1738.15832483605	2169.09659134093
"49000"	49000	"Cina"	-1451.12242424242	2612.804034426
"49001"	49001	"Cina"	-413.428051810338	3063.40883692467
"49002"	49002	"Melayu"	-1351.26445217328	4328.08013436304
"49003"	49003	"India"	-1275.5541350687	2347.53611226255
"49004"	49004	"Melayu"	-177.215685531245	2276.94875638939
"49005"	49005	"Cina"	-1858.7030141759	2605.78498109507
"49006"	49006	"India"	-415.766788910521	3329.40183260579
"49007"	49007	"Melayu"	-274.96875729096	3619.58176971439
"49008"	49008	"India"	-396.278350601814	3282.74252688345
"49009"	49009	"India"	-1868.0664265739	3280.46248812897
"49010"	49010	"Cina"	-454.114615803386	4095.11472403688
"49011"	49011	"India"	-1327.11468094389	3006.91066962553
"49012"	49012	"Melayu"	-1460.40644873184	2288.79007570369
"49013"	49013	"India"	-496.618560315577	3105.45390917584
"49014"	49014	"Cina"	-884.677171451803	2981.45464669625
"49015"	49015	"Cina"	-265.021840360984	3240.59108617605
"49016"	49016	"Cina"	-887.526677094381	3261.15140873299
"49017"	49017	"Melayu"	-2474.90422050893	2370.16572699421
"49018"	49018	"Cina"	-897.903809066873	2516.32192012018
"49019"	49019	"India"	-2681.77929145668	2967.23557785859
"49020"	49020	"Melayu"	-2337.52658655838	2741.18768865164
"49021"	49021	"Cina"	-1522.17317039116	3457.67627501562
"49022"	49022	"India"	-1819.12131144507	4043.49326002613
"49023"	49023	"India"	-76.6065303248145	4178.31610923176
"49024"	49024	"Melayu"	-853.629851740716	3781.01908904023
"49025"	49025	"Melayu"	-2778.4419915097	3732.79928092343
"49026"	49026	"Cina"	-1018.59693053826	4406.50135468672
"49027"	49027	"Cina"	-2148.60406381367	3902.03266728168
"49028"	49028	"Melayu"	-1289.8436942898	2998.94768092751
"49029"	49029	"Cina"	-1204.2295616271	2190.98296593315
"49030"	49030	"Cina"	-902.820488492377	4301.91422824536
"49031"	49031	"Melayu"	-2616.69657383839	2507.65925164802
"49032"	49032	"Melayu"	-542.500149809337	2855.40515633051
"49033"	49033	"Cina"	-2134.69177457851	3272.88194655314
"49034"	49034	"Cina"	-1181.14716159027	4414.29856511474
"49035"	49035	"Cina"	-2061.26474683741	2248.51562327598
"49036"	49036	"Cina"	-949.033825541885	4732.3702872563
"49037"	49037	"India"	-526.724752204971	3316.81111952248
"49038"	49038	"Melayu"	-635.079961626418	3601.65589581601
"49039"	49039	"Melayu"	-847.828446093676	3000.30950877088
"49040"	49040	"Cina"	-1977.31608628699	2991.79781479924
"49041"	49041	"India"	-1834.01423006123	3283.0939092473
"49042"	49042	"Cina"	-1360.43767450661	3873.70222704977
"49043"	49043	"India"	-583.86292045245	2889.4458714249
"49044"	49044	"Cina"	-250.873506164623	2192.98269576016
"49045"	49045	"India"	-743.414765731212	4480.98210365378
"49046"	49046	"Cina"	-585.541640681285	2316.38803428218
"49047"	49047	"Cina"	-546.062241892848	3391.43189247926
"49048"	49048	"Melayu"	-1531.72715009432	2310.98413081011
"49049"	49049	"Cina"	-695.168550440146	2945.16446932839
"49050"	49050	"Cina"	-1945.45491910522	3353.14639969432
"49051"	49051	"Melayu"	-674.113298120692	2736.7156016694
"49052"	49052	"India"	-620.330043596021	2833.03735196594
"49053"	49053	"Cina"	-1723.69286194901	3942.8701628545
"49054"	49054	"India"	-747.13820266983	3908.53492120103
"49055"	49055	"Cina"	-314.809748122926	2168.17012811724
"49056"	49056	"Cina"	-623.050953750125	3180.10828213763
"49057"	49057	"Melayu"	-298.692260110861	2644.78461326049
"49058"	49058	"Cina"	-1590.7597872474	2259.87051150029
"49059"	49059	"India"	-1791.83613156722	2885.65270106922
"49060"	49060	"India"	-984.705317160764	3255.09426100152
"49061"	49061	"India"	-1341.67159543426	3139.11873782344
"49062"	49062	"Melayu"	-1174.05030388583	3120.52613576077
"49063"	49063	"India"	-476.843468997563	2694.03652198338
"49064"	49064	"Cina"	-823.427182871981	4005.20114249413
"49065"	49065	"India"	-996.772079458222	3258.88631301544
"49066"	49066	"India"	-481.212843864485	2444.96108467644
"49067"	49067	"Melayu"	-560.662908838067	2157.51328561538
"49068"	49068	"Melayu"	-2606.15541016867	2428.83870558978
"49069"	49069	"Melayu"	-539.793846497972	2297.78568801637
"49070"	49070	"Melayu"	-1479.45695645334	3594.52057423616
"49071"	49071	"Cina"	-2028.21015386607	2260.04462907477
"49072"	49072	"India"	-2175.35165648474	4681.85519109429
"49073"	49073	"Cina"	-645.434090719178	2764.89601817417
"49074"	49074	"Melayu"	-1472.05852113054	2868.10183200797
"49075"	49075	"Melayu"	-1253.9252944215	4025.27787127078
"49076"	49076	"Cina"	-168.547684553338	3080.75657814545
"49077"	49077	"India"	-1144.18639223085	2927.18926278798
"49078"	49078	"Cina"	-742.71090800055	3369.32466156081
"49079"	49079	"India"	-386.296956863021	3420.50904354258
"49080"	49080	"Melayu"	-1232.6216538813	2266.380499301
"49081"	49081	"India"	-408.220412521372	3076.91505371927
"49082"	49082	"Cina"	-394.912929898314	3824.42261097407
"49083"	49083	"India"	-1418.60132421987	2340.55724427833
"49084"	49084	"Melayu"	-1550.88408005721	2717.81838248337
"49085"	49085	"Cina"	-395.136958297326	3087.984536963
"49086"	49086	"Cina"	-1115.23144649472	3514.1908421253
"49087"	49087	"Cina"	-776.980001131655	2090.98303944312
"49088"	49088	"Cina"	-601.212322551904	3169.15501700706
"49089"	49089	"Cina"	-794.686463702192	3139.31251022454
"49090"	49090	"Melayu"	-2180.76190948923	1718.22343341286
"49091"	49091	"India"	-662.239093686958	4047.41909028948
"49092"	49092	"Cina"	-788.645268413063	2809.56812387247
"49093"	49093	"Melayu"	-739.04958022053	2480.89950630751
"49094"	49094	"Cina"	-1245.65455968035	2351.23980734876
"49095"	49095	"Melayu"	-35.7593270004136	3290.64189685741
"49096"	49096	"India"	-1075.03474806422	2770.29296231215
"49097"	49097	"India"	-2103.03527034522	3391.11956528792
"49098"	49098	"Cina"	-975.875489575548	2305.10664413273
"49099"	49099	"Cina"	-397.523045078813	2676.07185095269
"49100"	49100	"Cina"	-877.602477202958	2613.15802197261
"49101"	49101	"Melayu"	-1172.13422628841	2387.58781083529
"49102"	49102	"Cina"	-508.709032192503	2873.12204412185
"49103"	49103	"India"	-745.661609653782	3182.30646564794
"49104"	49104	"Melayu"	-1454.48072468683	2082.95180171269
"49105"	49105	"Cina"	-545.816287045723	4250.4857577543
"49106"	49106	"India"	-997.662061842075	4238.97187819259
"49107"	49107	"Cina"	-1276.37736968455	2759.19603026484
"49108"	49108	"Cina"	-1103.72403358469	1579.04329324656
"49109"	49109	"Cina"	-572.277308674935	2341.25454730175
"49110"	49110	"Cina"	-200.698849517467	3975.7760325691
"49111"	49111	"Melayu"	-1508.03837244578	2735.12146158651
"49112"	49112	"Melayu"	-490.678049350802	2877.78922376887
"49113"	49113	"Melayu"	-2303.4425945446	2980.0437687733
"49114"	49114	"Cina"	-2056.71844136768	2734.12827449644
"49115"	49115	"India"	-454.047345080585	1777.61584183507
"49116"	49116	"Melayu"	-2038.80852132286	3110.31090784132
"49117"	49117	"Cina"	-2400.99362201278	4320.64053642145
"49118"	49118	"Cina"	-1470.64996261465	2704.50012453193
"49119"	49119	"Melayu"	-575.75503927501	3766.71815149945
"49120"	49120	"Cina"	-741.110483477613	4803.98192041615
"49121"	49121	"Cina"	-1660.51970883443	2488.14844338617
"49122"	49122	"Melayu"	-2590.82740326992	2889.91517366159
"49123"	49123	"India"	-1531.52696801986	2672.49152174777
"49124"	49124	"Cina"	-566.212310580696	3655.84232833413
"49125"	49125	"Melayu"	-1969.87265532019	3219.02823602416
"49126"	49126	"India"	-799.08713963439	3177.83417770672
"49127"	49127	"Cina"	-362.201906046246	2825.35850752289
"49128"	49128	"Cina"	-3718.05418049024	4478.45161993248
"49129"	49129	"Melayu"	-297.990886111103	2350.4724100436
"49130"	49130	"India"	-2636.18806006402	3061.51226424573
"49131"	49131	"India"	-1399.79971466067	3232.28530048834
"49132"	49132	"India"	-1843.26182717409	2823.7167052233
"49133"	49133	"Melayu"	-1441.1025316234	3527.32709478579
"49134"	49134	"Melayu"	-1188.04702197	2150.0773839576
"49135"	49135	"Cina"	-1612.70921696268	3382.67458172555
"49136"	49136	"Cina"	-2586.26371012043	1578.6271472451
"49137"	49137	"India"	-3561.58113654195	2791.51381257073
"49138"	49138	"Cina"	-2563.3409922478	2652.95433872835
"49139"	49139	"Melayu"	-1594.55907572936	2560.77950389359
"49140"	49140	"Cina"	-1058.45417088075	2614.55607938849
"49141"	49141	"India"	-164.903902612595	2662.60106356612
"49142"	49142	"Cina"	-740.118008278062	3066.89817019315
"49143"	49143	"Cina"	-344.202912587761	3845.7524781994
"49144"	49144	"Melayu"	-2353.58044116999	2816.58226466982
"49145"	49145	"India"	-573.133059348939	3056.47861811441
"49146"	49146	"Cina"	-679.737944409669	3542.12930803977
"49147"	49147	"Cina"	-1648.24155472291	2850.04308712936
"49148"	49148	"Melayu"	-1621.74849691748	1767.19315821276
"49149"	49149	"Melayu"	-1670.46594810061	3470.47689351421
"49150"	49150	"Cina"	-1347.28229481111	3705.49902640104
"49151"	49151	"India"	-4123.24060038712	2801.33264965743
"49152"	49152	"Melayu"	-1484.1516230385	2894.15608367164
"49153"	49153	"India"	-436.029054063258	3473.60837460522
"49154"	49154	"Melayu"	-665.6735237361	2670.91746179815
"49155"	49155	"India"	-208.488448009024	3829.80552513625
"49156"	49156	"India"	-2819.04758611347	2480.2846014096
"49157"	49157	"Cina"	-577.5883920233	2022.45236732708
"49158"	49158	"Cina"	-2417.48812863193	2540.9316050676
"49159"	49159	"India"	-1131.70494788876	2815.7278816833
"49160"	49160	"Cina"	-1765.64524951312	2577.68851237033
"49161"	49161	"Melayu"	-3034.65678034804	2065.314348082
"49162"	49162	"Melayu"	-221.97950470444	1866.6664593151
"49163"	49163	"India"	-633.560585724487	2563.14215884648
"49164"	49164	"India"	-551.306263532649	3337.01343269926
"49165"	49165	"Cina"	-520.060318460135	2562.57125853509
"49166"	49166	"Melayu"	-757.760194336013	3130.50707225523
"49167"	49167	"Cina"	-777.168993673056	2765.61053136109
"49168"	49168	"Cina"	-1179.65406685086	2748.17686300081
"49169"	49169	"Cina"	-2821.15603220119	2697.54539017423
"49170"	49170	"Melayu"	-999.673137354726	2115.67789351545
"49171"	49171	"Cina"	-715.261507531478	3169.65486806723
"49172"	49172	"India"	-787.042582972581	3255.40983923486
"49173"	49173	"Cina"	-304.353288030985	3360.84764635287
"49174"	49174	"India"	-2800.92498947576	2261.39622566719
"49175"	49175	"Cina"	-621.219898666952	3574.33485183622
"49176"	49176	"Cina"	-1946.68192354027	3500.70589379281
"49177"	49177	"India"	-562.232836677014	3739.82279994444
"49178"	49178	"Cina"	-78.0364656532017	2850.81593842723
"49179"	49179	"India"	-1142.14549579072	3589.16670872545
"49180"	49180	"Melayu"	-1610.69588421976	2064.47604665002
"49181"	49181	"Cina"	-788.586670071941	2094.73588339224
"49182"	49182	"India"	-487.111533202049	2721.05078635906
"49183"	49183	"India"	-541.370037659577	3108.37630255953
"49184"	49184	"Melayu"	-219.71960056142	2572.69651383448
"49185"	49185	"Cina"	-1870.03621943568	2464.03277403491
"49186"	49186	"India"	-1121.85460978288	3026.64799239259
"49187"	49187	"India"	-1986.52276906022	4509.07468754698
"49188"	49188	"Melayu"	-1739.54305058304	2745.94026455171
"49189"	49189	"Cina"	-1267.81367913223	2022.19149962911
"49190"	49190	"Melayu"	-1469.44357453652	3063.65817314492
"49191"	49191	"Cina"	-888.876787927495	3695.52915082381
"49192"	49192	"Cina"	-576.662700671803	3161.48786452746
"49193"	49193	"Melayu"	-1777.1881100431	2995.29762983666
"49194"	49194	"Melayu"	-613.31142603487	2847.29554293223
"49195"	49195	"Melayu"	-250.838831130978	3191.50427512079
"49196"	49196	"Cina"	-682.666602631444	2894.72988862859
"49197"	49197	"India"	-2061.91678466667	2214.63381626031
"49198"	49198	"Melayu"	-520.321385143325	2255.57695963237
"49199"	49199	"Melayu"	-320.929024687045	3156.04839879648
"49200"	49200	"Melayu"	-774.797245730594	3265.04148112059
"49201"	49201	"Melayu"	-1089.42148578975	3682.43956038265
"49202"	49202	"India"	-829.134345524782	3214.60093796017
"49203"	49203	"India"	-1951.4214893571	2901.4165313734
"49204"	49204	"Melayu"	-582.062611186127	2932.24979236217
"49205"	49205	"India"	-676.038805460092	3474.74378902591
"49206"	49206	"Cina"	-234.0250961893	2749.28236124215
"49207"	49207	"Melayu"	-1486.52970399205	2303.19684088046
"49208"	49208	"India"	-1285.33377878745	2385.07545125657
"49209"	49209	"Cina"	-502.376977383956	2169.30645282059
"49210"	49210	"India"	-602.895661694548	3393.96116861754
"49211"	49211	"India"	-1210.45262587572	3203.65580488107
"49212"	49212	"Cina"	-837.727842204847	2259.41980490798
"49213"	49213	"Melayu"	-545.793804822964	3390.21062610788
"49214"	49214	"Melayu"	-1461.353855612	3705.83787909911
"49215"	49215	"Cina"	-506.933545687155	2764.09169666536
"49216"	49216	"India"	-579.61037692162	2603.87443383923
"49217"	49217	"India"	-1289.1629428481	2721.39082431773
"49218"	49218	"Cina"	-732.867118497812	3281.77791014477
"49219"	49219	"Cina"	-2377.7045646502	2509.2246298652
"49220"	49220	"India"	-642.609157712386	2201.20396080822
"49221"	49221	"India"	-1027.92549727795	2501.18318489471
"49222"	49222	"Cina"	-3859.51623913391	3395.11468163671
"49223"	49223	"Cina"	-1226.54597529941	2996.24433657595
"49224"	49224	"Cina"	-1198.94360614662	3631.7088300857
"49225"	49225	"Melayu"	-1121.79620166484	3539.97094785652
"49226"	49226	"India"	-3787.26189831538	2556.48043048432
"49227"	49227	"India"	-2741.4363291288	2297.57952990112
"49228"	49228	"India"	-1950.31902833895	2637.63357178201
"49229"	49229	"India"	-696.776992057451	2259.34105968665
"49230"	49230	"Cina"	-310.710898646067	2856.8466258365
"49231"	49231	"India"	-454.303644676096	2199.86945264784
"49232"	49232	"Melayu"	-747.51111050009	3320.23239392646
"49233"	49233	"Melayu"	-660.335923781832	3538.71186885279
"49234"	49234	"Cina"	-2574.96306882784	2856.20169015086
"49235"	49235	"India"	-343.346006385184	2331.73024961938
"49236"	49236	"Melayu"	-1925.46565819842	2321.11780461105
"49237"	49237	"Melayu"	-2272.04883257725	3179.03740118441
"49238"	49238	"Melayu"	-1264.21743833513	2191.50068889377
"49239"	49239	"Cina"	-850.884695267898	2902.04779375916
"49240"	49240	"India"	-725.863765524938	2952.48807784545
"49241"	49241	"Melayu"	-1371.38004957233	3071.6015206038
"49242"	49242	"Cina"	-318.633457163485	3880.76825621022
"49243"	49243	"Melayu"	-796.189327750357	1464.32609836581
"49244"	49244	"Cina"	-1691.28191984531	2886.5624533892
"49245"	49245	"Melayu"	-1270.23275530002	1559.18318882151
"49246"	49246	"India"	-1193.62286097182	2610.19728580401
"49247"	49247	"Cina"	-629.837560819976	2972.17527083076
"49248"	49248	"Cina"	-599.206818881985	2773.8779698879
"49249"	49249	"India"	-1342.50517168596	3528.65569737971
"49250"	49250	"India"	-537.333357689488	2466.12456620602
"49251"	49251	"India"	-2326.91931003149	3697.62944696936
"49252"	49252	"Cina"	-1306.18276492017	2210.23017266493
"49253"	49253	"Cina"	-1167.89445902204	1916.33183140633
"49254"	49254	"Cina"	-2008.55022270624	3422.22860250552
"49255"	49255	"India"	-1078.521768014	3198.11645429103
"49256"	49256	"India"	-1157.45514293073	2157.63003975708
"49257"	49257	"India"	-1487.0088637989	3418.3068048202
"49258"	49258	"India"	-729.901831659089	2463.2971719339
"49259"	49259	"India"	-179.220364456961	2576.1097883966
"49260"	49260	"Cina"	-1018.18680108523	4243.1277473772
"49261"	49261	"Cina"	-1112.4428132095	2921.5225289191
"49262"	49262	"India"	-1429.99592472096	2615.70474543683
"49263"	49263	"India"	-2706.2082895553	2697.96572551243
"49264"	49264	"Cina"	-483.543453297776	2698.42569872372
